"TimeStamp","Id","co2","temperature","humidity","tvoc","pm1","pm25","humidityRating","virusRisk"
"2021-12-25T20:00:00Z","AS_01","488","17.5","52","76","","","GOOD","1"
"2021-12-25T20:00:00Z","AS_02","449","16.4","50","69","","","GOOD","2"
"2021-12-25T20:00:00Z","AS_03","471","17.8","47","69","","","GOOD","2"
"2021-12-25T20:00:00Z","AS_04","447","18.3","47","63","2","3","GOOD","2"
"2021-12-25T20:10:00Z","AS_01","454","17.6","52","65","","","GOOD","1"
"2021-12-25T20:10:00Z","AS_02","458","16.4","50","65","","","GOOD","2"
"2021-12-25T20:10:00Z","AS_03","455","17.7","47","95","4","4","GOOD","2"
"2021-12-25T20:10:00Z","AS_04","438","18.4","47","59","","","GOOD","2"
"2021-12-25T20:20:00Z","AS_01","468","17.5","52","63","","","GOOD","1"
"2021-12-25T20:20:00Z","AS_02","461","16.4","50","63","","","GOOD","2"
"2021-12-25T20:20:00Z","AS_03","462","17.7","47","84","","","GOOD","2"
"2021-12-25T20:20:00Z","AS_04","444","18.4","47","61","","","GOOD","2"
"2021-12-25T20:30:00Z","AS_01","453","17.5","52","63","","","GOOD","1"
"2021-12-25T20:30:00Z","AS_02","450","16.4","50","65","","","GOOD","2"
"2021-12-25T20:30:00Z","AS_03","459","17.8","47","88","","","GOOD","2"
"2021-12-25T20:30:00Z","AS_04","456","18.3","47","61","","","GOOD","2"
"2021-12-25T20:40:00Z","AS_01","468","17.5","52","61","","","GOOD","1"
"2021-12-25T20:40:00Z","AS_02","441","16.3","50","61","3","3","GOOD","2"
"2021-12-25T20:40:00Z","AS_03","457","17.8","47","86","","","GOOD","2"
"2021-12-25T20:40:00Z","AS_04","442","18.3","47","61","","","GOOD","2"
"2021-12-25T20:50:00Z","AS_01","456","17.5","52","65","1","1","GOOD","1"
"2021-12-25T20:50:00Z","AS_02","431","16.2","50","69","","","GOOD","2"
"2021-12-25T20:50:00Z","AS_03","450","17.8","47","80","","","GOOD","2"
"2021-12-25T20:50:00Z","AS_04","462","18.3","47","59","","","GOOD","2"
"2021-12-25T21:00:00Z","AS_01","463","17.5","52","65","","","GOOD","1"
"2021-12-25T21:00:00Z","AS_02","446","16.3","51","58","","","GOOD","2"
"2021-12-25T21:00:00Z","AS_03","459","17.7","47","80","","","GOOD","2"
"2021-12-25T21:00:00Z","AS_04","445","18.1","48","59","3","3","GOOD","2"
"2021-12-25T21:10:00Z","AS_01","466","17.5","52","65","","","GOOD","1"
"2021-12-25T21:10:00Z","AS_02","442","16.4","50","61","","","GOOD","2"
"2021-12-25T21:10:00Z","AS_03","457","17.7","47","82","4","5","GOOD","2"
"2021-12-25T21:10:00Z","AS_04","457","18.3","48","61","","","GOOD","2"
"2021-12-25T21:20:00Z","AS_01","452","17.5","52","61","","","GOOD","1"
"2021-12-25T21:20:00Z","AS_02","462","16.4","51","69","","","GOOD","2"
"2021-12-25T21:20:00Z","AS_03","451","17.7","47","61","","","GOOD","2"
"2021-12-25T21:20:00Z","AS_04","448","18.3","48","65","","","GOOD","2"
"2021-12-25T21:30:00Z","AS_01","454","17.5","52","59","","","GOOD","1"
"2021-12-25T21:30:00Z","AS_02","441","16.4","51","65","","","GOOD","2"
"2021-12-25T21:30:00Z","AS_03","459","17.7","47","52","","","GOOD","2"
"2021-12-25T21:30:00Z","AS_04","444","18.3","48","59","","","GOOD","2"
"2021-12-25T21:40:00Z","AS_01","462","17.5","52","63","","","GOOD","1"
"2021-12-25T21:40:00Z","AS_02","452","16.4","51","63","2","5","GOOD","2"
"2021-12-25T21:40:00Z","AS_03","440","17.7","47","80","","","GOOD","2"
"2021-12-25T21:40:00Z","AS_04","453","18.3","47","58","","","GOOD","2"
"2021-12-25T21:50:00Z","AS_01","466","17.5","52","65","1","2","GOOD","1"
"2021-12-25T21:50:00Z","AS_02","451","16.3","51","52","","","GOOD","2"
"2021-12-25T21:50:00Z","AS_03","467","17.7","47","86","","","GOOD","2"
"2021-12-25T21:50:00Z","AS_04","469","18.3","48","61","","","GOOD","2"
"2021-12-25T22:00:00Z","AS_01","451","17.5","52","65","","","GOOD","1"
"2021-12-25T22:00:00Z","AS_02","451","16.2","51","56","","","GOOD","2"
"2021-12-25T22:00:00Z","AS_03","454","17.6","47","78","","","GOOD","2"
"2021-12-25T22:00:00Z","AS_04","447","18.3","48","58","2","2","GOOD","2"
"2021-12-25T22:10:00Z","AS_01","461","17.5","52","61","","","GOOD","1"
"2021-12-25T22:10:00Z","AS_02","459","16.3","51","61","","","GOOD","2"
"2021-12-25T22:10:00Z","AS_03","462","17.7","48","80","2","2","GOOD","2"
"2021-12-25T22:10:00Z","AS_04","460","18.3","48","56","","","GOOD","2"
"2021-12-25T22:20:00Z","AS_01","471","17.5","52","59","","","GOOD","1"
"2021-12-25T22:20:00Z","AS_02","452","16.2","51","58","","","GOOD","2"
"2021-12-25T22:20:00Z","AS_03","457","17.7","48","54","","","GOOD","2"
"2021-12-25T22:20:00Z","AS_04","442","18.3","48","50","","","GOOD","2"
"2021-12-25T22:30:00Z","AS_01","449","17.5","52","56","","","GOOD","1"
"2021-12-25T22:30:00Z","AS_02","446","16.4","51","65","","","GOOD","2"
"2021-12-25T22:30:00Z","AS_03","456","17.6","48","76","","","GOOD","2"
"2021-12-25T22:30:00Z","AS_04","444","18.3","48","65","","","GOOD","2"
"2021-12-25T22:40:00Z","AS_01","469","17.4","52","63","","","GOOD","1"
"2021-12-25T22:40:00Z","AS_02","438","16.3","51","61","2","2","GOOD","2"
"2021-12-25T22:40:00Z","AS_03","462","17.7","48","86","","","GOOD","2"
"2021-12-25T22:40:00Z","AS_04","455","18.3","48","63","","","GOOD","2"
"2021-12-25T22:50:00Z","AS_01","454","17.5","52","61","2","2","GOOD","1"
"2021-12-25T22:50:00Z","AS_02","448","16.2","51","65","","","GOOD","2"
"2021-12-25T22:50:00Z","AS_03","448","17.7","48","76","","","GOOD","2"
"2021-12-25T22:50:00Z","AS_04","437","18.1","48","54","","","GOOD","2"
"2021-12-25T23:00:00Z","AS_01","466","17.4","52","59","","","GOOD","1"
"2021-12-25T23:00:00Z","AS_02","444","16.3","51","67","","","GOOD","2"
"2021-12-25T23:00:00Z","AS_03","450","17.5","48","76","","","GOOD","2"
"2021-12-25T23:00:00Z","AS_04","459","18.3","48","65","4","4","GOOD","2"
"2021-12-25T23:10:00Z","AS_01","456","17.5","52","65","","","GOOD","1"
"2021-12-25T23:10:00Z","AS_02","457","16.3","51","65","","","GOOD","2"
"2021-12-25T23:10:00Z","AS_03","470","17.7","48","89","2","2","GOOD","2"
"2021-12-25T23:10:00Z","AS_04","453","18.3","48","65","","","GOOD","2"
"2021-12-25T23:20:00Z","AS_01","457","17.4","52","54","","","GOOD","1"
"2021-12-25T23:20:00Z","AS_02","454","16.2","51","65","","","GOOD","2"
"2021-12-25T23:20:00Z","AS_03","465","17.7","48","78","","","GOOD","2"
"2021-12-25T23:20:00Z","AS_04","451","18.3","48","58","","","GOOD","2"
"2021-12-25T23:30:00Z","AS_01","467","17.4","53","56","","","GOOD","1"
"2021-12-25T23:30:00Z","AS_02","454","16.3","51","71","","","GOOD","2"
"2021-12-25T23:30:00Z","AS_03","455","17.5","48","63","","","GOOD","2"
"2021-12-25T23:30:00Z","AS_04","444","18.3","48","65","","","GOOD","2"
"2021-12-25T23:40:00Z","AS_01","485","17.5","53","58","","","GOOD","1"
"2021-12-25T23:40:00Z","AS_02","447","16.2","51","69","2","3","GOOD","2"
"2021-12-25T23:40:00Z","AS_03","445","17.5","48","82","","","GOOD","2"
"2021-12-25T23:40:00Z","AS_04","446","18.1","48","56","","","GOOD","2"
"2021-12-25T23:50:00Z","AS_01","451","17.4","53","65","3","3","GOOD","1"
"2021-12-25T23:50:00Z","AS_02","435","16.3","51","65","","","GOOD","2"
"2021-12-25T23:50:00Z","AS_03","454","17.4","48","63","","","GOOD","2"
"2021-12-25T23:50:00Z","AS_04","455","18.1","48","59","","","GOOD","2"
"2021-12-26T00:00:00Z","AS_01","467","17.4","52","58","","","GOOD","1"
"2021-12-26T00:00:00Z","AS_02","441","16.1","51","63","","","GOOD","2"
"2021-12-26T00:00:00Z","AS_03","449","17.5","48","80","","","GOOD","2"
"2021-12-26T00:00:00Z","AS_04","443","18.3","48","67","2","3","GOOD","2"
"2021-12-26T00:10:00Z","AS_01","476","17.3","53","65","","","GOOD","1"
"2021-12-26T00:10:00Z","AS_02","443","16.2","51","65","","","GOOD","2"
"2021-12-26T00:10:00Z","AS_03","469","17.6","48","76","1","1","GOOD","2"
"2021-12-26T00:10:00Z","AS_04","455","18","48","65","","","GOOD","2"
"2021-12-26T00:20:00Z","AS_01","457","17.4","53","72","","","GOOD","1"
"2021-12-26T00:20:00Z","AS_02","436","16.1","51","69","","","GOOD","2"
"2021-12-26T00:20:00Z","AS_03","455","17.5","48","82","","","GOOD","2"
"2021-12-26T00:20:00Z","AS_04","445","18","48","59","","","GOOD","2"
"2021-12-26T00:30:00Z","AS_01","468","17.3","53","67","","","GOOD","1"
"2021-12-26T00:30:00Z","AS_02","445","16.3","51","69","","","GOOD","2"
"2021-12-26T00:30:00Z","AS_03","456","17.5","48","80","","","GOOD","2"
"2021-12-26T00:30:00Z","AS_04","453","18.3","48","61","","","GOOD","2"
"2021-12-26T00:40:00Z","AS_01","462","17.3","53","71","","","GOOD","1"
"2021-12-26T00:40:00Z","AS_02","440","16.1","51","65","2","3","GOOD","2"
"2021-12-26T00:40:00Z","AS_03","457","17.5","48","88","","","GOOD","2"
"2021-12-26T00:40:00Z","AS_04","437","18.1","48","61","","","GOOD","2"
"2021-12-26T00:50:00Z","AS_01","462","17.4","53","58","1","1","GOOD","1"
"2021-12-26T00:50:00Z","AS_02","447","16.1","51","58","","","GOOD","2"
"2021-12-26T00:50:00Z","AS_03","447","17.4","48","76","","","GOOD","2"
"2021-12-26T00:50:00Z","AS_04","453","18","48","59","","","GOOD","2"
"2021-12-26T01:00:00Z","AS_01","453","17.5","53","69","","","GOOD","1"
"2021-12-26T01:00:00Z","AS_02","463","16.1","51","61","","","GOOD","2"
"2021-12-26T01:00:00Z","AS_03","463","17.5","48","75","","","GOOD","2"
"2021-12-26T01:00:00Z","AS_04","449","18.1","48","67","2","3","GOOD","2"
"2021-12-26T01:10:00Z","AS_01","454","17.4","53","65","","","GOOD","1"
"2021-12-26T01:10:00Z","AS_02","445","16.1","51","72","","","GOOD","2"
"2021-12-26T01:10:00Z","AS_03","453","17.7","48","84","3","3","GOOD","2"
"2021-12-26T01:10:00Z","AS_04","449","18","48","65","","","GOOD","2"
"2021-12-26T01:20:00Z","AS_01","481","17.3","53","69","","","GOOD","1"
"2021-12-26T01:20:00Z","AS_02","448","16.1","51","59","","","GOOD","2"
"2021-12-26T01:20:00Z","AS_03","457","17.4","48","80","","","GOOD","2"
"2021-12-26T01:20:00Z","AS_04","441","18.1","48","71","","","GOOD","2"
"2021-12-26T01:30:00Z","AS_01","478","17.3","53","69","","","GOOD","1"
"2021-12-26T01:30:00Z","AS_02","446","16.1","51","67","","","GOOD","2"
"2021-12-26T01:30:00Z","AS_03","455","17.5","48","75","","","GOOD","2"
"2021-12-26T01:30:00Z","AS_04","443","18","48","59","","","GOOD","2"
"2021-12-26T01:40:00Z","AS_01","479","17.3","53","69","","","GOOD","1"
"2021-12-26T01:40:00Z","AS_02","448","16.1","51","71","2","5","GOOD","2"
"2021-12-26T01:40:00Z","AS_03","437","17.4","48","88","","","GOOD","2"
"2021-12-26T01:40:00Z","AS_04","449","18","48","58","","","GOOD","2"
"2021-12-26T01:50:00Z","AS_01","447","17.3","53","69","1","2","GOOD","1"
"2021-12-26T01:50:00Z","AS_02","448","16.1","51","69","","","GOOD","2"
"2021-12-26T01:50:00Z","AS_03","446","17.4","48","88","","","GOOD","2"
"2021-12-26T01:50:00Z","AS_04","438","17.9","48","65","","","GOOD","2"
"2021-12-26T02:00:00Z","AS_01","458","17.3","53","75","","","GOOD","1"
"2021-12-26T02:00:00Z","AS_02","442","16.1","51","61","","","GOOD","2"
"2021-12-26T02:00:00Z","AS_03","465","17.4","48","89","","","GOOD","2"
"2021-12-26T02:00:00Z","AS_04","458","18","48","71","3","3","GOOD","2"
"2021-12-26T02:10:00Z","AS_01","468","17.4","53","69","","","GOOD","1"
"2021-12-26T02:10:00Z","AS_02","457","15.9","51","58","","","GOOD","2"
"2021-12-26T02:10:00Z","AS_03","437","17.4","48","86","4","5","GOOD","2"
"2021-12-26T02:10:00Z","AS_04","449","18","48","71","","","GOOD","2"
"2021-12-26T02:20:00Z","AS_01","454","17.3","53","72","","","GOOD","1"
"2021-12-26T02:20:00Z","AS_02","449","16.1","52","61","","","GOOD","2"
"2021-12-26T02:20:00Z","AS_03","462","17.4","49","82","1","1","GOOD","2"
"2021-12-26T02:20:00Z","AS_04","451","18","48","75","","","GOOD","2"
"2021-12-26T02:30:00Z","AS_01","459","17.3","53","76","","","GOOD","1"
"2021-12-26T02:30:00Z","AS_02","432","16.1","52","58","","","GOOD","2"
"2021-12-26T02:30:00Z","AS_03","453","17.4","48","82","","","GOOD","2"
"2021-12-26T02:30:00Z","AS_04","444","18","48","72","","","GOOD","2"
"2021-12-26T02:40:00Z","AS_01","475","17.3","53","67","","","GOOD","1"
"2021-12-26T02:40:00Z","AS_02","434","16.1","52","67","1","1","GOOD","2"
"2021-12-26T02:40:00Z","AS_03","450","17.4","48","76","","","GOOD","2"
"2021-12-26T02:40:00Z","AS_04","437","18","48","65","","","GOOD","2"
"2021-12-26T02:50:00Z","AS_01","445","17.3","53","65","1","1","GOOD","1"
"2021-12-26T02:50:00Z","AS_02","455","16.1","51","69","","","GOOD","2"
"2021-12-26T02:50:00Z","AS_03","446","17.4","48","78","","","GOOD","2"
"2021-12-26T02:50:00Z","AS_04","461","18","48","69","","","GOOD","2"
"2021-12-26T03:00:00Z","AS_01","453","17.3","53","59","","","GOOD","1"
"2021-12-26T03:00:00Z","AS_02","457","16.1","52","61","","","GOOD","2"
"2021-12-26T03:00:00Z","AS_03","458","17.4","48","75","","","GOOD","2"
"2021-12-26T03:00:00Z","AS_04","449","18","48","69","2","2","GOOD","2"
"2021-12-26T03:10:00Z","AS_01","461","17.3","53","80","","","GOOD","1"
"2021-12-26T03:10:00Z","AS_02","444","16","52","59","","","GOOD","2"
"2021-12-26T03:10:00Z","AS_03","441","17.4","48","75","2","3","GOOD","2"
"2021-12-26T03:10:00Z","AS_04","456","18","48","71","","","GOOD","2"
"2021-12-26T03:20:00Z","AS_01","466","17.3","53","76","","","GOOD","1"
"2021-12-26T03:20:00Z","AS_02","451","16.1","52","63","","","GOOD","2"
"2021-12-26T03:20:00Z","AS_03","448","17.2","48","84","","","GOOD","2"
"2021-12-26T03:20:00Z","AS_04","451","17.9","48","72","","","GOOD","2"
"2021-12-26T03:30:00Z","AS_01","486","17.3","53","67","","","GOOD","1"
"2021-12-26T03:30:00Z","AS_02","448","16","52","65","","","GOOD","2"
"2021-12-26T03:30:00Z","AS_03","456","17.3","48","80","","","GOOD","2"
"2021-12-26T03:30:00Z","AS_04","448","17.9","48","67","","","GOOD","2"
"2021-12-26T03:40:00Z","AS_01","462","17.3","53","61","","","GOOD","1"
"2021-12-26T03:40:00Z","AS_02","450","16.1","52","63","2","3","GOOD","2"
"2021-12-26T03:40:00Z","AS_03","458","17.2","48","82","","","GOOD","2"
"2021-12-26T03:40:00Z","AS_04","444","17.9","48","67","","","GOOD","2"
"2021-12-26T03:50:00Z","AS_01","467","17.4","53","63","1","2","GOOD","1"
"2021-12-26T03:50:00Z","AS_02","451","16","52","71","","","GOOD","2"
"2021-12-26T03:50:00Z","AS_03","433","17.2","49","82","","","GOOD","2"
"2021-12-26T03:50:00Z","AS_04","442","17.9","48","71","","","GOOD","2"
"2021-12-26T04:00:00Z","AS_01","453","17.3","53","65","","","GOOD","1"
"2021-12-26T04:00:00Z","AS_02","464","16","52","63","","","GOOD","2"
"2021-12-26T04:00:00Z","AS_03","474","17.3","49","84","","","GOOD","2"
"2021-12-26T04:00:00Z","AS_04","442","17.9","48","58","3","3","GOOD","2"
"2021-12-26T04:10:00Z","AS_01","465","17.3","53","65","","","GOOD","1"
"2021-12-26T04:10:00Z","AS_02","435","16.1","52","59","","","GOOD","2"
"2021-12-26T04:10:00Z","AS_03","449","17.4","49","82","3","3","GOOD","2"
"2021-12-26T04:10:00Z","AS_04","445","17.9","48","65","","","GOOD","2"
"2021-12-26T04:20:00Z","AS_01","456","17.3","53","71","","","GOOD","1"
"2021-12-26T04:20:00Z","AS_02","456","15.9","52","75","","","GOOD","2"
"2021-12-26T04:20:00Z","AS_03","464","17.3","49","82","","","GOOD","2"
"2021-12-26T04:20:00Z","AS_04","459","18","48","71","","","GOOD","2"
"2021-12-26T04:30:00Z","AS_01","464","17.1","53","72","","","GOOD","1"
"2021-12-26T04:30:00Z","AS_02","453","16","52","69","","","GOOD","2"
"2021-12-26T04:30:00Z","AS_03","452","17.3","49","82","","","GOOD","2"
"2021-12-26T04:30:00Z","AS_04","444","18","48","67","","","GOOD","2"
"2021-12-26T04:40:00Z","AS_01","462","17.3","53","67","","","GOOD","1"
"2021-12-26T04:40:00Z","AS_02","441","16","52","65","3","4","GOOD","2"
"2021-12-26T04:40:00Z","AS_03","466","17.3","49","76","","","GOOD","2"
"2021-12-26T04:40:00Z","AS_04","440","17.9","49","71","","","GOOD","2"
"2021-12-26T04:50:00Z","AS_01","457","17.3","53","75","4","4","GOOD","1"
"2021-12-26T04:50:00Z","AS_02","453","15.9","52","63","","","GOOD","2"
"2021-12-26T04:50:00Z","AS_03","440","17.3","49","78","","","GOOD","2"
"2021-12-26T04:50:00Z","AS_04","437","17.9","48","65","","","GOOD","2"
"2021-12-26T05:00:00Z","AS_01","469","17.3","53","71","","","GOOD","2"
"2021-12-26T05:00:00Z","AS_02","466","15.9","52","59","","","GOOD","2"
"2021-12-26T05:00:00Z","AS_03","456","17.2","49","88","","","GOOD","2"
"2021-12-26T05:00:00Z","AS_04","442","17.8","48","72","2","2","GOOD","2"
"2021-12-26T05:10:00Z","AS_01","442","17.2","53","71","","","GOOD","2"
"2021-12-26T05:10:00Z","AS_02","457","15.9","52","65","","","GOOD","2"
"2021-12-26T05:10:00Z","AS_03","443","17.2","49","76","4","4","GOOD","2"
"2021-12-26T05:10:00Z","AS_04","437","17.9","48","71","","","GOOD","2"
"2021-12-26T05:20:00Z","AS_01","456","17.3","53","71","","","GOOD","2"
"2021-12-26T05:20:00Z","AS_02","446","15.9","52","61","","","GOOD","2"
"2021-12-26T05:20:00Z","AS_03","449","17.2","49","80","","","GOOD","2"
"2021-12-26T05:20:00Z","AS_04","453","17.9","49","71","","","GOOD","2"
"2021-12-26T05:30:00Z","AS_01","454","17.3","53","69","","","GOOD","2"
"2021-12-26T05:30:00Z","AS_02","453","15.9","52","59","","","GOOD","2"
"2021-12-26T05:30:00Z","AS_03","453","17.2","49","76","","","GOOD","2"
"2021-12-26T05:30:00Z","AS_04","448","17.8","48","67","","","GOOD","2"
"2021-12-26T05:40:00Z","AS_01","480","17.3","53","71","","","GOOD","2"
"2021-12-26T05:40:00Z","AS_02","450","16","52","50","3","3","GOOD","2"
"2021-12-26T05:40:00Z","AS_03","440","17.1","49","72","","","GOOD","2"
"2021-12-26T05:40:00Z","AS_04","456","17.9","49","65","","","GOOD","2"
"2021-12-26T05:50:00Z","AS_01","456","17.3","53","67","2","2","GOOD","2"
"2021-12-26T05:50:00Z","AS_02","446","15.9","52","59","","","GOOD","2"
"2021-12-26T05:50:00Z","AS_03","446","17.2","49","67","","","GOOD","2"
"2021-12-26T05:50:00Z","AS_04","455","18","49","65","","","GOOD","2"
"2021-12-26T06:00:00Z","AS_01","482","17.1","53","72","","","GOOD","2"
"2021-12-26T06:00:00Z","AS_02","466","15.9","52","63","","","GOOD","2"
"2021-12-26T06:00:00Z","AS_03","444","17.1","49","75","","","GOOD","2"
"2021-12-26T06:00:00Z","AS_04","444","17.8","49","72","4","4","GOOD","2"
"2021-12-26T06:10:00Z","AS_01","468","17.3","53","67","","","GOOD","2"
"2021-12-26T06:10:00Z","AS_02","461","15.8","52","56","","","GOOD","2"
"2021-12-26T06:10:00Z","AS_03","449","17.1","49","63","2","2","GOOD","2"
"2021-12-26T06:10:00Z","AS_04","444","17.8","49","59","","","GOOD","2"
"2021-12-26T06:20:00Z","AS_01","474","17.1","53","63","","","GOOD","2"
"2021-12-26T06:20:00Z","AS_02","458","15.8","52","52","","","GOOD","2"
"2021-12-26T06:20:00Z","AS_03","459","17.1","49","76","","","GOOD","2"
"2021-12-26T06:20:00Z","AS_04","462","17.8","49","59","","","GOOD","2"
"2021-12-26T06:30:00Z","AS_01","473","17.3","53","76","","","GOOD","2"
"2021-12-26T06:30:00Z","AS_02","456","15.9","52","65","","","GOOD","2"
"2021-12-26T06:30:00Z","AS_03","442","17.4","49","67","","","GOOD","2"
"2021-12-26T06:30:00Z","AS_04","449","17.9","49","50","","","GOOD","2"
"2021-12-26T06:40:00Z","AS_01","464","17.6","52","75","","","GOOD","2"
"2021-12-26T06:40:00Z","AS_02","454","16.9","51","78","3","3","GOOD","2"
"2021-12-26T06:40:00Z","AS_03","454","18.4","48","65","","","GOOD","2"
"2021-12-26T06:40:00Z","AS_04","447","18.4","48","67","","","GOOD","2"
"2021-12-26T06:50:00Z","AS_01","449","18","52","76","1","1","GOOD","2"
"2021-12-26T06:50:00Z","AS_02","457","18","50","93","","","GOOD","2"
"2021-12-26T06:50:00Z","AS_03","480","19.5","46","86","","","GOOD","2"
"2021-12-26T06:50:00Z","AS_04","462","19","47","86","","","GOOD","2"
"2021-12-26T07:00:00Z","AS_01","460","18.6","51","95","","","GOOD","2"
"2021-12-26T07:00:00Z","AS_02","462","18.8","48","150","","","GOOD","2"
"2021-12-26T07:00:00Z","AS_03","467","20.5","44","148","","","GOOD","2"
"2021-12-26T07:00:00Z","AS_04","442","19.8","46","99","2","2","GOOD","2"
"2021-12-26T07:10:00Z","AS_01","448","19","49","116","","","GOOD","1"
"2021-12-26T07:10:00Z","AS_02","456","19.5","47","178","","","GOOD","2"
"2021-12-26T07:10:00Z","AS_03","473","21.4","42","178","3","3","GOOD","2"
"2021-12-26T07:10:00Z","AS_04","447","20.3","45","116","","","GOOD","2"
"2021-12-26T07:20:00Z","AS_01","474","19.3","48","108","","","GOOD","1"
"2021-12-26T07:20:00Z","AS_02","457","20.1","46","191","","","GOOD","2"
"2021-12-26T07:20:00Z","AS_03","498","22","41","236","","","GOOD","2"
"2021-12-26T07:20:00Z","AS_04","460","20.6","44","131","","","GOOD","2"
"2021-12-26T07:30:00Z","AS_01","468","19.3","48","110","","","GOOD","1"
"2021-12-26T07:30:00Z","AS_02","461","20.2","45","208","","","GOOD","2"
"2021-12-26T07:30:00Z","AS_03","483","22","40","267","","","GOOD","2"
"2021-12-26T07:30:00Z","AS_04","462","20.6","44","138","","","GOOD","2"
"2021-12-26T07:40:00Z","AS_01","451","19.3","49","116","","","GOOD","1"
"2021-12-26T07:40:00Z","AS_02","459","20.2","45","215","3","3","GOOD","2"
"2021-12-26T07:40:00Z","AS_03","472","21.9","40","290","","","GOOD","2"
"2021-12-26T07:40:00Z","AS_04","457","20.5","44","142","","","GOOD","2"
"2021-12-26T07:50:00Z","AS_01","468","19","49","123","2","2","GOOD","1"
"2021-12-26T07:50:00Z","AS_02","470","20.1","45","219","","","GOOD","2"
"2021-12-26T07:50:00Z","AS_03","482","21.8","41","301","","","GOOD","2"
"2021-12-26T07:50:00Z","AS_04","455","20.4","44","136","","","GOOD","2"
"2021-12-26T08:00:00Z","AS_01","452","19.1","49","122","","","GOOD","1"
"2021-12-26T08:00:00Z","AS_02","453","20.1","45","222","","","GOOD","2"
"2021-12-26T08:00:00Z","AS_03","478","21.9","40","281","","","GOOD","2"
"2021-12-26T08:00:00Z","AS_04","466","20.5","44","138","2","2","GOOD","2"
"2021-12-26T08:10:00Z","AS_01","474","19.3","49","116","","","GOOD","1"
"2021-12-26T08:10:00Z","AS_02","464","20.9","44","232","","","GOOD","2"
"2021-12-26T08:10:00Z","AS_03","468","22.6","40","287","2","2","GOOD","2"
"2021-12-26T08:10:00Z","AS_04","459","20.9","44","144","","","GOOD","2"
"2021-12-26T08:20:00Z","AS_01","479","19.5","48","127","","","GOOD","1"
"2021-12-26T08:20:00Z","AS_02","462","21.4","43","253","","","GOOD","2"
"2021-12-26T08:20:00Z","AS_03","469","23","39","308","","","GOOD","2"
"2021-12-26T08:20:00Z","AS_04","453","21.3","43","142","","","GOOD","2"
"2021-12-26T08:30:00Z","AS_01","475","19.6","48","131","","","GOOD","1"
"2021-12-26T08:30:00Z","AS_02","474","21.4","43","273","","","GOOD","2"
"2021-12-26T08:30:00Z","AS_03","482","23.2","38","322","","","GOOD","2"
"2021-12-26T08:30:00Z","AS_04","476","21.1","43","150","","","GOOD","2"
"2021-12-26T08:40:00Z","AS_01","473","19.5","48","136","","","GOOD","1"
"2021-12-26T08:40:00Z","AS_02","466","21.6","43","284","3","3","GOOD","2"
"2021-12-26T08:40:00Z","AS_03","487","23","38","328","","","GOOD","2"
"2021-12-26T08:40:00Z","AS_04","450","21","43","159","","","GOOD","2"
"2021-12-26T08:50:00Z","AS_01","468","19.3","48","140","2","2","GOOD","1"
"2021-12-26T08:50:00Z","AS_02","451","21.4","43","277","","","GOOD","2"
"2021-12-26T08:50:00Z","AS_03","471","22.9","39","332","","","GOOD","2"
"2021-12-26T08:50:00Z","AS_04","462","21","43","146","","","GOOD","2"
"2021-12-26T09:00:00Z","AS_01","482","19.1","48","119","","","GOOD","1"
"2021-12-26T09:00:00Z","AS_02","462","21.1","43","256","","","GOOD","2"
"2021-12-26T09:00:00Z","AS_03","452","22.6","39","315","","","GOOD","2"
"2021-12-26T09:00:00Z","AS_04","465","20.8","44","148","2","2","GOOD","2"
"2021-12-26T09:10:00Z","AS_01","465","19.1","49","131","","","GOOD","1"
"2021-12-26T09:10:00Z","AS_02","449","20.8","44","256","","","GOOD","2"
"2021-12-26T09:10:00Z","AS_03","473","22.3","39","294","2","2","GOOD","2"
"2021-12-26T09:10:00Z","AS_04","459","20.5","44","146","","","GOOD","2"
"2021-12-26T09:20:00Z","AS_01","461","18.8","49","116","","","GOOD","1"
"2021-12-26T09:20:00Z","AS_02","456","20.6","44","229","","","GOOD","2"
"2021-12-26T09:20:00Z","AS_03","469","21.9","40","270","","","GOOD","2"
"2021-12-26T09:20:00Z","AS_04","474","20.4","44","144","","","GOOD","2"
"2021-12-26T09:30:00Z","AS_01","465","18.8","50","116","","","GOOD","1"
"2021-12-26T09:30:00Z","AS_02","450","20.6","44","219","","","GOOD","2"
"2021-12-26T09:30:00Z","AS_03","461","21.5","40","267","","","GOOD","2"
"2021-12-26T09:30:00Z","AS_04","454","20.1","45","135","","","GOOD","2"
"2021-12-26T09:40:00Z","AS_01","465","18.5","50","119","","","GOOD","1"
"2021-12-26T09:40:00Z","AS_02","460","20.1","45","181","2","2","GOOD","2"
"2021-12-26T09:40:00Z","AS_03","467","21.3","40","236","","","GOOD","2"
"2021-12-26T09:40:00Z","AS_04","459","19.9","45","135","","","GOOD","2"
"2021-12-26T09:50:00Z","AS_01","476","18.5","50","108","1","1","GOOD","1"
"2021-12-26T09:50:00Z","AS_02","457","19.9","45","198","","","GOOD","2"
"2021-12-26T09:50:00Z","AS_03","474","21.1","41","198","","","GOOD","2"
"2021-12-26T09:50:00Z","AS_04","453","19.8","45","131","","","GOOD","2"
"2021-12-26T10:00:00Z","AS_01","467","18.3","51","97","","","GOOD","1"
"2021-12-26T10:00:00Z","AS_02","466","19.6","45","198","","","GOOD","2"
"2021-12-26T10:00:00Z","AS_03","473","20.7","41","201","","","GOOD","2"
